fid,OBJECTID,FEATURE,NAME,ST_ABBREV,FIPS,PLACE_FIPS,geo_id,city_name,city_pop,fid_2,CSAFP,GEOID,GEOIDFQ,NAME_2,NAMELSAD,LSAD,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON,csa_name,csa_pop
"34549","34549","50,000 - 99,999",Tamarac,FL,"12011","70675","1270675","Tamarac, Florida","72360","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34563","34563","50,000 - 99,999",Sunrise,FL,"12011","69700","1269700","Sunrise, Florida","96808","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34567","34567","50,000 - 99,999",Lauderhill,FL,"12011","39550","1239550","Lauderhill, Florida","73986","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34568","34568","100,000 - 249,999",Fort Lauderdale,FL,"12011","24000","1224000","Fort Lauderdale, Florida","184263","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34572","34572","50,000 - 99,999",Plantation,FL,"12011","57425","1257425","Plantation, Florida","96537","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34588","34588","10,000 - 49,999",Weston,FL,"12011","76582","1276582","Weston, Florida","68168","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34589","34589","50,000 - 99,999",Davie,FL,"12011","16475","1216475","Davie, Florida","107814","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34596","34596","100,000 - 249,999",Hollywood,FL,"12011","32000","1232000","Hollywood, Florida","153864","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34601","34601","100,000 - 249,999",Pembroke Pines,FL,"12011","55775","1255775","Pembroke Pines, Florida","171105","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34606","34606","50,000 - 99,999",Miramar,FL,"12011","45975","1245975","Miramar, Florida","138330","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34626","34626",no data,Miami Gardens,FL,"12086","45060","1245060","Miami Gardens, Florida","110714","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34654","34654","100,000 - 249,999",Hialeah,FL,"12086","30000","1230000","Hialeah, Florida","221318","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34664","34664","50,000 - 99,999",Miami Beach,FL,"12086","45025","1245025","Miami Beach, Florida","79616","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34668","34668","250,000 - 499,999",Corpus Christi,TX,"48355","17000","4817000","Corpus Christi, Texas","316603","77","204","204",330M700US204,"Corpus Christi-Kingsville-Alice, TX","Corpus Christi-Kingsville-Alice, TX CSA",M0,G3100,"11588829216","2147771289","+27.6149764","-097.7212079","Corpus Christi-Kingsville-Alice, TX","523902"
"34669","34669",no data,Doral,FL,"12086","17935","1217935","Doral, Florida","79359","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34672","34672","250,000 - 499,999",Miami,FL,"12086","45000","1245000","Miami, Florida","455955","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34694","34694",no data,Kendall,FL,"12086","36100","1236100","Kendall CDP, Florida","73368","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34721","34721","10,000 - 49,999",Homestead,FL,"12086","32275","1232275","Homestead, Florida","81672","155","370","370",330M700US370,"Miami-Port St. Lucie-Fort Lauderdale, FL","Miami-Port St. Lucie-Fort Lauderdale, FL CSA",M0,G3100,"21853460874","15235952333","+25.9895844","-080.8129936","Miami-Port St. Lucie-Fort Lauderdale, FL","7011936"
"34792","34792","10,000 - 49,999",Edinburg,TX,"48215","22660","4822660","Edinburg, Texas","105803","154","365","365",330M700US365,"McAllen-Edinburg, TX","McAllen-Edinburg, TX CSA",M0,G3100,"7237394723","45525466","+26.4695264","-098.4295375","McAllen-Edinburg, TX","964405"
"34811","34811","10,000 - 49,999",Mission,TX,"48215","48768","4848768","Mission, Texas","87288","154","365","365",330M700US365,"McAllen-Edinburg, TX","McAllen-Edinburg, TX CSA",M0,G3100,"7237394723","45525466","+26.4695264","-098.4295375","McAllen-Edinburg, TX","964405"
"34813","34813","100,000 - 249,999",McAllen,TX,"48215","45384","4845384","McAllen, Texas","146599","154","365","365",330M700US365,"McAllen-Edinburg, TX","McAllen-Edinburg, TX CSA",M0,G3100,"7237394723","45525466","+26.4695264","-098.4295375","McAllen-Edinburg, TX","964405"
"34814","34814","50,000 - 99,999",Harlingen,TX,"48061","32372","4832372","Harlingen, Texas","71512","52","154","154",330M700US154,"Brownsville-Harlingen-Raymondville, TX","Brownsville-Harlingen-Raymondville, TX CSA",M0,G3100,"3839223380","1507686095","+26.2749341","-097.5035498","Brownsville-Harlingen-Raymondville, TX","446747"
"34816","34816","10,000 - 49,999",Pharr,TX,"48215","57200","4857200","Pharr, Texas","80409","154","365","365",330M700US365,"McAllen-Edinburg, TX","McAllen-Edinburg, TX CSA",M0,G3100,"7237394723","45525466","+26.4695264","-098.4295375","McAllen-Edinburg, TX","964405"
"34844","34844","100,000 - 249,999",Brownsville,TX,"48061","10768","4810768","Brownsville, Texas","190166","52","154","154",330M700US154,"Brownsville-Harlingen-Raymondville, TX","Brownsville-Harlingen-Raymondville, TX CSA",M0,G3100,"3839223380","1507686095","+26.2749341","-097.5035498","Brownsville-Harlingen-Raymondville, TX","446747"
